SMPLID,DIR,RawInputSize,InputIsPaired,InputIsSingle,FilteredContaRdsPerc,Kraken_human,FilteredContaRds,FilteredNonContaRds,FilteredContaRdsPerc_EBI,FilteredContaRds_EBI,FilteredNonContaRds_EBI,totRds,Rejected1,Rejected2,Accepted1,Accepted2,Singl1,Singl2,AvgSeqLen,MaxSeqLength,AvgSeqQual,accErr,Merged,NotMerged,AvgGenomeSizeEst,TotalGenomesEst,ContigN50,NScaff400,NScaffG1k,NScaffG10k,NScaffG100k,NScaffG1M,ScaffN50,ScaffMaxSize,ScaffSize,CircCtgs,CircCtgG1M,ReadsPaired,AlignedReads,OverallAlignment,UniqueAlgned,MultAlign,DisconcAlign,SingleUniqAlign,SingleMultiAlign,OpticalDuplicates,PCRduplicates,PassedMD,EstLibSize,GeneNumber,AvgGeneLength,AvgComplGeneLength,BpGenes,BpNotGenes,Gcomplete,G5pComplete,G3pComplete,Gincomplete,HQ_bins_SB,MQ_bins_SB,HQ_bins_MB2,MQ_bins_MB2,HQ_bins_MD,MQ_bins_MD,HQ_bins_GF,MQ_bins_GF,SNP_TotalResolvedBp,SNP_fastaEntries,SNP_Num,SNP_Passed,SNP_resolved,INDEL_Num,INDEL_Passed
Federici9867,9867,-1,0,0,0.01;0.00,8.99128E-05,11679,129880824,2.02812E-06,622,306687406,306683012,38004961,37586178,115336545,115755328,0,0,1.84,151,35.8,0,,,,,12260,268081,99787,9811,610,0,12260,765344,675771632,0,0,,,,,,,,,0,16874169,281524838,1310638189,805972,742,914,598355120,76664132,456442,136819,135122,77589,70,19,,,,,,,0,0,0,0,0,0,0
Federici9843,9843,-1,0,0,0.01;0.01,0.000138336,10826,78247649,0.00013665,25060,183363038,183379884,21127696,22295767,70562246,69394175,0,0,28.9,151,35.8,0,,,,,10937,169746,55480,6490,260,0,10937,826382,391135868,0,0,,,,,,,,,0,10480355,166257812,771445332,476417,725,913,345553966,45137011,256724,83699,82819,53175,38,21,,,,,,,0,0,0,0,0,0,0
Federici9859,9859,-1,0,0,0.01;0.00,9.66501E-05,12223,126454238,5.16046E-06,1534,297258730,297247224,35252254,35928523,113371358,112695089,0,0,37,151,35.8,0,,,,,7277,295473,111355,9877,365,0,7277,632840,664987716,0,0,,,,,,,,,0,17751785,272205534,1190733291,818431,719,899,588461189,75794076,430220,152881,151004,84326,61,21,,,,,,,0,0,0,0,0,0,0
Federici9856,9856,-1,0,0,0.06;0.14,0.000800829,32575,40644016,0.001350637,131478,97213704,97339438,13339329,13052134,35330390,35617585,0,0,29.3,151,35.8,0,,,,,6690,172115,65362,5380,236,0,6690,418168,377601459,0,0,,,,,,,,,0,4967843,87292473,423407324,462659,721,897,333936388,43188097,238598,86846,86351,50864,40,15,,,,,,,0,0,0,0,0,0,0
Federici9838,9838,-1,0,0,0.01;0.01,0.000109496,16147,147450930,9.67044E-06,3386,350135692,350129192,42290850,48913014,132773746,126151582,0,0,21.4,151,3.45,0,,,,,10721,292396,99231,9030,614,0,10721,706188,671174424,0,0,,,,,,,,,0,23235439,316232142,1265464114,826292,718,896,593556766,76735399,446957,145843,144843,88649,74,27,,,,,,,0,0,0,0,0,0,0
Federici9855,9855,-1,0,0,0.04;0.06,0.000453027,32772,72307354,0.000576979,98652,170881500,170974720,21705611,22125178,63781749,63362182,0,0,16.2,151,35.8,0,,,,,9501,177074,68324,6897,311,0,9501,627758,439397306,0,0,,,,,,,,,0,9558102,156132349,710721917,522283,743,910,388161479,50689764,292712,89501,89002,51068,45,24,,,,,,,0,0,0,0,0,0,0
Federici9706,9706,-1,0,0,0.01;0.00,8.16658E-05,14840,181701458,4.89405E-06,1840,375964656,375948962,12815582,12725876,175150053,175241574,0,0,151,151,36,0,,,,,9148,375348,139464,12778,667,0,9148,662512,885559933,0,0,,,,,,,,,0,24638651,343670154,1356732584,1074960,727,909,782403513,102176983,579191,195243,193876,106650,78,33,,,,,,,0,0,0,0,0,0,0
Federici9851,9851,-1,0,0,0.02;0.02,0.00023782,18512,77821791,0.000248953,46140,185289928,185324762,23150070,25814322,69512311,66848059,0,0,27,151,35.8,0,,,,,17469,81021,28295,3209,246,0,17469,540845,218222917,0,0,,,,,,,,,0,10752027,169920394,805456602,252916,766,942,193940897,24046696,148667,39769,39744,24736,24,2,,,,,,,0,0,0,0,0,0,0
Federici9705,9705,-1,0,0,0.02;0.01,0.000179304,24149,134657592,2.03552E-06,570,280025768,280023278,10011670,9991656,129999969,130019983,0,0,18.7,151,3,0,,,,,9259,427988,153783,15619,661,0,9259,603527,992126439,0,0,,,,,,,,,0,16245369,256856166,1116718360,1226709,712,886,874495971,116520344,661540,221442,220218,123509,98,46,,,,,,,0,0,0,0,0,0,0
Federici9846,9846,-1,0,0,0.01;0.00,7.28086E-05,9828,134974308,5.73841E-06,1816,316462098,316457058,35643856,38811868,122584673,119416661,0,0,10.6,151,0.78,0,,,,,12184,172116,63432,7417,315,1,12184,1327215,445241858,0,0,,,,,,,,,0,18691306,291686380,1307765952,530216,741,908,392893210,51808129,306448,87535,87143,49090,45,23,,,,,,,0,0,0,0,0,0,0
Federici9711xxFra,9711_Fra,-1,0,0,0.01;0.01,0.000123927,27731,223740827,3.84421E-06,1776,461991566,461970237,14775915,14960163,216209653,216027075,0,0,151,151,36,0,,,,,8977,438701,159358,14893,753,1,8977,1017386,1014298244,0,0,,,,,,,,,0,27980425,425056254,1813139026,1255682,712,885,894938560,118286245,676909,226648,225029,127096,105,40,,,,,,,0,0,0,0,0,0,0
Federici9854,9854,-1,0,0,0.01;0.00,6.19931E-05,8304,133941981,7.17075E-06,2276,317398272,317392852,39266257,41498774,119430169,117197652,0,0,6.92,151,35.8,0,,,,,12386,166893,59691,6383,380,0,12386,624590,417824225,0,0,,,,,,,,,0,17978947,293138566,1359709575,498868,740,915,369248894,48114477,282202,84310,83152,49204,36,24,,,,,,,0,0,0,0,0,0,0
Federici9709,9709,-1,0,0,0.01;0.00,8.67719E-05,9536,109887735,4.30971E-06,986,228784588,228782036,8894316,8918469,105496702,105472549,0,0,28.7,151,36,0,,,,,7055,314459,119213,10061,458,0,7055,612381,702264398,0,0,,,,,,,,,0,12742531,209982047,964523659,875167,708,884,620404718,81071697,457976,165149,163135,88907,48,43,,,,,,,0,0,0,0,0,0,0
Federici9723,9723,-1,0,0,0.01;0.00,0.000131307,31102,236834384,3.14002E-06,1540,490441086,490419293,15300956,15281347,229903141,229926817,0,0,151,151,36,0,,,,,11430,335392,110157,11940,628,0,11430,605409,781811137,0,0,,,,,,,,,0,30764200,451919607,1879061018,956527,717,903,685850639,93599245,522964,168171,167166,98226,70,31,,,,,,,0,0,0,0,0,0,0
Federici9823,9823,-1,0,0,0.01;0.00,6.91094E-05,10263,148493454,8.21897E-06,2884,350892862,350889048,44613028,43446874,130831496,131997650,0,0,19.5,151,2.95,0,,,,,9044,176871,57520,5487,260,1,9044,1262910,376829806,0,0,,,,,,,,,0,20203534,323132826,1492536431,472036,704,898,332690057,43607870,242360,87838,87184,54654,35,18,,,,,,,0,0,0,0,0,0,0
Federici9899,9899,-1,0,0,0.04;0.01,0.000345988,21509,62145334,1.44683E-05,2162,149427542,149389800,19058929,18924227,55635971,55770673,0,0,71.8,151,35.8,0,,,,,11056,163075,46210,4048,348,0,11056,822644,327747564,0,0,,,,,,,,,0,13549478,129010224,366527001,422589,688,892,291079647,36245605,210937,79554,78989,53109,35,14,,,,,,,0,0,0,0,0,0,0
Federici9714,9714,-1,0,0,0.01;0.00,6.99408E-05,17152,245218868,4.83216E-06,2442,505361462,505328403,15172628,15321760,237496102,237349457,0,0,151,151,36,0,,,,,11602,411618,151046,16279,783,0,11602,781083,1031013524,0,0,,,,,,,,,0,36824311,460191054,1641822552,1245414,731,906,911599521,118343516,700829,215364,213687,115534,106,59,,,,,,,0,0,0,0,0,0,0
Federici9729,9729,-1,0,0,0.01;0.00,8.12148E-05,11720,144297029,4.04429E-06,1212,299680452,299675558,10890199,10938279,138947580,138899500,0,0,27.2,151,5.14,0,,,,,7366,385191,132616,11062,595,0,7366,823565,818815196,0,0,,,,,,,,,0,19467488,271399574,1067747548,1027798,704,896,724127603,93546341,519794,197195,195936,114873,76,32,,,,,,,0,0,0,0,0,0,0
Federici9875,9875,-1,0,0,0.01;0.00,0.000120423,15443,128224280,6.42407E-06,1920,298874168,298867086,33186046,32889481,116247497,116544062,0,0,2.93,151,35.8,0,,,,,7561,319090,119619,10676,482,0,7561,711641,724948192,0,0,,,,,,,,,0,16774549,274835953,1252587468,892040,718,895,640950694,83017374,472412,164556,163436,91636,62,32,,,,,,,0,0,0,0,0,0,0
Federici9707,9707,-1,0,0,0.01;0.00,7.34049E-05,10374,141315348,5.86103E-06,1724,294144460,294143718,11938319,11918451,135133540,135153408,0,0,23.8,151,4.24,0,,,,,8322,379255,132826,12789,553,0,8322,708310,844096164,0,0,,,,,,,,,0,18245286,268259013,1110164450,1041090,716,906,746063040,96987730,542700,194081,192110,112199,71,40,,,,,,,0,0,0,0,0,0,0
Federici9898,9898,-1,0,0,0.01;0.00,0.000102326,19011,185770400,4.15261E-06,1762,424309814,424272233,42427515,41647225,169719013,170496179,0,0,151,151,35.7,0,,,,,21475,85363,32058,3946,301,0,21475,905958,258065965,0,0,,,,,,,,,0,32577567,387479830,1311059818,294011,775,929,227973136,29808449,183807,42819,42379,25006,28,8,,,,,,,0,0,0,0,0,0,0
Federici9890,9890,-1,0,0,0.01;0.00,5.70722E-05,11911,208688752,6.29584E-06,3008,477772542,477723317,47485620,47095397,191387321,191778301,0,0,151,151,35.8,0,,,,,3723,107112,31100,1940,135,0,3723,584275,179336440,0,0,,,,,,,,,0,45265052,427509905,1172050472,238509,662,878,157971636,21033615,101384,50475,50193,36457,14,6,,,,,,,0,0,0,0,0,0,0
Federici9825,9825,-1,0,0,0.02;0.01,0.000207779,68939,331721663,6.01987E-06,4690,779082044,778981249,87752256,87249983,301768457,302274403,0,0,150,151,35.7,0,,,,,15052,181186,69007,7114,475,0,15052,560010,488176421,0,0,,,,,,,,,0,82286018,682905236,1752167179,581036,740,909,430221850,57418911,339220,96773,96153,48890,52,20,,,,,,,0,0,0,0,0,0,0
Federici9721,9721,-1,0,0,0.01;0.00,6.39417E-05,18557,290198891,6.26841E-06,3752,598553572,598524985,18873941,19046353,280391431,280219776,0,0,151,151,36,0,,,,,11338,290491,109368,12057,535,0,11338,865082,735774309,0,0,,,,,,,,,0,44846982,546856193,1937843700,881336,735,909,648340990,86542798,498788,151430,150276,80842,69,35,,,,,,,0,0,0,0,0,0,0
Federici9882,9882,-1,0,0,0.02;0.00,0.000126961,5499,43306937,1.19396E-06,126,105530830,105527754,14249782,15084402,38514095,37679475,0,0,39.1,151,35.7,0,,,,,9963,169758,58074,5524,293,0,9963,589108,384746739,0,0,,,,,,,,,0,4626766,96741048,548817446,468201,726,914,339959298,44323297,247338,84280,83923,52660,40,16,,,,,,,0,0,0,0,0,0,0
Federici9860,9860,-1,0,0,0.02;0.01,0.000153392,10789,70325249,5.08908E-05,8382,164697354,164696908,18938346,19193783,63410108,63154671,0,0,15,151,35.8,0,,,,,13434,145447,47614,4252,396,0,13434,640137,344274865,0,0,,,,,,,,,0,10059325,148459727,640822141,417123,732,917,305372880,38518411,228110,72402,71592,45019,37,13,,,,,,,0,0,0,0,0,0,0
Federici9892,9892,-1,0,0,0.08;0.16,0.000972796,95045,97607863,0.000988432,226966,229395298,229609390,26763488,26773559,88041207,88031136,0,0,4.36,151,35.8,0,,,,,11373,215355,67134,6467,452,0,11373,667924,473370394,0,0,,,,,,,,,0,14870311,207753084,808290293,593481,706,894,419297721,53466387,313195,106955,105927,67404,48,24,,,,,,,0,0,0,0,0,0,0
Federici9848,9848,-1,0,0,0.01;0.00,7.31309E-05,7750,105966623,5.03481E-06,1268,251845204,251835914,30687572,33535674,95230385,92382283,0,0,15.4,151,35.8,0,,,,,16222,167558,59017,6433,474,0,16222,779616,443068997,0,0,,,,,,,,,0,13656793,231477447,1145349819,526078,744,905,391430108,51163347,309703,83336,82686,50353,58,19,,,,,,,0,0,0,0,0,0,0
Federici9889,9889,-1,0,0,0.03;0.02,0.000309557,35711,115325974,0.000183988,50546,274674552,274707714,34540597,35003973,102813260,102349884,0,0,24.9,151,35.8,0,,,,,8400,201944,71178,6551,289,0,8400,585129,445634007,0,0,,,,,,,,,0,17960134,249244153,1014657344,553756,708,889,392483729,52537453,291138,102037,100687,59894,34,28,,,,,,,0,0,0,0,0,0,0
Federici9861,9861,-1,0,0,0.01;0.01,0.000122213,18499,151348322,4.3526E-06,1558,357945364,357936438,44474179,45369426,134494040,133598793,0,0,23.1,151,3.85,0,,,,,10539,285969,95546,9272,564,0,10539,890882,653075881,0,0,,,,,,,,,0,22227476,324527939,1378679387,806981,717,901,579221968,73114084,433741,143842,142714,86684,63,29,,,,,,,0,0,0,0,0,0,0
Federici9877,9877,-1,0,0,0.02;0.00,0.000136349,33329,244405337,4.13421E-06,2330,563587520,563536838,53953569,54254660,227823929,227509185,0,0,150,151,35.8,0,,,,,22482,98562,31876,4921,323,0,22482,683549,293097641,0,0,,,,,,,,,0,68190434,488558312,1055474029,337557,766,931,258761754,33952391,210907,48317,48052,30281,38,13,,,,,,,0,0,0,0,0,0,0
Federici9719,9719,-1,0,0,0.02;0.01,0.000146239,4437,30336276,5.53907E-06,350,63187114,63185224,2426799,2409180,29165813,29183432,0,0,3.59,151,36,0,,,,,3001,318374,100597,5858,173,0,3001,713972,510036760,0,0,,,,,,,,,0,3478274,53082198,221116578,700832,641,844,449788930,59176521,285151,158670,157048,99963,34,22,,,,,,,0,0,0,0,0,0,0
Federici9722,9722,-1,0,0,0.01;0.00,7.37336E-05,4860,65908137,6.09548E-06,834,136821814,136820566,5233523,5309812,63176760,63100471,0,0,14.9,151,36,0,,,,,7237,214377,65014,4660,418,0,7237,765134,420363388,0,0,,,,,,,,,0,8384408,122681590,515579445,546088,681,880,372111872,47685431,264997,106955,105916,68220,47,9,,,,,,,0,0,0,0,0,0,0
Federici9725,9725,-1,0,0,0.01;0.00,7.58904E-05,8881,117015195,2.31103E-06,560,242315230,242313142,8135971,8164085,113020600,112992486,0,0,36.9,151,36,0,,,,,16548,167121,58148,7681,430,0,16548,604902,459568596,0,0,,,,,,,,,0,14977126,223264186,931619910,538411,754,927,406050455,52965243,321068,84849,83875,48619,49,23,,,,,,,0,0,0,0,0,0,0
Federici9726,9726,-1,0,0,0.01;0.00,8.04371E-05,11703,145480885,3.15125E-06,950,301467074,301465380,10321067,10386632,140411623,140346058,0,0,28.5,151,5.47,0,,,,,6970,328440,117036,10391,379,0,6970,778567,702458525,0,0,,,,,,,,,0,19036163,275382096,1118158140,882259,702,888,619658519,81913073,449424,169189,167684,95962,61,36,,,,,,,0,0,0,0,0,0,0
Federici9715,9715,-1,0,0,0.01;0.00,0.000126871,21379,168488528,3.40265E-06,1194,350901956,350876194,12215674,12221832,163226126,163221792,0,0,151,151,36,0,,,,,5338,485622,154526,11308,645,0,5338,686201,916887770,0,0,,,,,,,,,0,24023928,315349036,1175401922,1203173,674,878,811304782,104434403,559854,247849,245840,149630,85,35,,,,,,,0,0,0,0,0,0,0
Federici9710,9710,-1,0,0,0.01;0.01,0.000108414,24703,227834096,5.93835E-06,2792,470161290,470139406,14904120,14725718,220160778,220342609,0,0,151,151,36,0,,,,,9012,555005,188124,18146,906,0,9012,845026,1234644640,0,0,,,,,,,,,0,30394136,429150694,1694727932,1534240,709,894,1087787438,145080061,804102,283039,281491,165608,129,51,,,,,,,0,0,0,0,0,0,0
Federici9717,9717,-1,0,0,0.01;0.00,6.60764E-05,15759,238481036,4.44454E-06,2180,490487352,490452672,13977620,14041923,231254301,231192531,0,0,151,151,36,0,,,,,11880,290071,97718,10976,527,0,11880,651442,691357165,0,0,,,,,,,,,0,36037084,446337711,1590140541,844760,721,904,609234070,80946392,466613,147058,146258,84831,65,32,,,,,,,0,0,0,0,0,0,0
Federici9727,9727,-1,0,0,0.01;0.00,9.65546E-05,23087,239085140,2.40751E-06,1186,492624942,492590664,14218945,14315998,232078959,231985768,0,0,151,151,36,0,,,,,14808,287986,94247,10195,682,0,14808,735241,703573710,0,0,,,,,,,,,0,30591954,454295008,1889925862,853108,727,910,621029255,81332203,477637,145131,144277,86063,76,30,,,,,,,0,0,0,0,0,0,0
Federici9713,9713,-1,0,0,0.01;0.00,0.000115234,28110,243911362,3.71343E-06,1870,503576036,503551939,15482869,15457683,236287939,236317172,0,0,151,151,36,0,,,,,5830,666569,230831,18197,782,0,5830,651189,1337439361,0,0,,,,,,,,,0,35655887,455825202,1648089625,1724229,684,874,1179410091,156185530,842687,343766,341554,196222,112,51,,,,,,,0,0,0,0,0,0,0
Federici9720,9720,-1,0,0,0.01;0.00,5.84241E-05,14965,256129404,4.16117E-06,2196,527734494,527698571,15444347,15428814,248407775,248427536,0,0,151,151,36,0,,,,,9530,366854,129656,12846,666,0,9530,603964,854775414,0,0,,,,,,,,,0,37889090,481551114,1744336010,1046202,721,908,754817757,98967579,563543,188959,187585,106115,66,37,,,,,,,0,0,0,0,0,0,0
Federici9728,9728,-1,0,0,0.01;0.00,8.27816E-05,23609,285172653,2.07924E-06,1224,588675260,588647165,17615236,18218974,276701351,276102228,0,0,151,151,36,0,,,,,11031,382668,143878,16066,689,0,11031,634759,975988104,0,0,,,,,,,,,0,36912727,544652896,2238973314,1168576,737,910,862223018,112655904,665663,198588,197368,106957,84,40,,,,,,,0,0,0,0,0,0,0
Federici9708,9708,-1,0,0,0.01;0.00,8.61599E-05,24839,288264757,3.3928E-06,2020,595375772,595351676,18201581,18127726,279475926,279551391,0,0,151,151,36,0,,,,,7998,414444,145327,12556,656,0,7998,683391,897351729,0,0,,,,,,,,,0,39065480,547478283,2167168350,1123509,705,894,792143496,104087027,576577,213877,212054,121001,79,43,,,,,,,0,0,0,0,0,0,0
Federici9712,9712,-1,0,0,0.01;0.00,8.03002E-05,23542,293151276,1.8562E-06,1124,605537492,605507957,18904982,18816940,283843041,283934619,0,0,151,151,36,0,,,,,15552,243485,92058,12365,584,0,15552,468496,700580799,0,0,,,,,,,,,0,38260793,561630941,2298144497,812733,760,925,618271308,81489359,494738,126316,125247,66432,62,42,,,,,,,0,0,0,0,0,0,0
Federici9716,9716,-1,0,0,0.02;0.01,0.000192993,68151,353058918,6.34246E-06,4620,728419170,728371227,22753394,23019514,341438993,341176253,0,0,151,151,36,0,,,,,11466,596634,218946,20379,1344,0,11466,704879,1448552056,0,0,,,,,,,,,0,52164110,662724313,2440456075,1763657,724,895,1277841055,169209387,970918,311737,309628,171374,146,61,,,,,,,0,0,0,0,0,0,0
Federici6219,6219,-1,0,0,0.01;0.00,8.68382E-05,2341,26955850,6.1982E-06,452,72923930,72921456,10038307,16031334,26422421,20429394,0,0,146,151,39.6,0,,,,,59904,6419,547,51,19,0,59904,450311,9421725,0,0,,,,,,,,,864855,15649093,56256958,73079702,13649,611,869,8344471,1049588,5828,2483,2418,2920,1,0,,,,,,,0,0,0,0,0,0,0
Federici2561,2561,-1,0,0,0.02;0.00,0.000143968,1884,13084352,5.45909E-07,18,32972538,32971692,3805339,5547057,12680507,10938789,0,0,147,151,39.6,0,,,,,6530,21241,6927,500,41,0,6530,332257,44097955,0,0,,,,,,,,,960223,4507689,26757729,59527639,54287,721,894,39181333,4850831,28301,9169,9140,7677,4,0,,,,,,,0,0,0,0,0,0,0
Federici8626,8626,-1,0,0,0.02;0.00,0.000168742,3829,22687571,6.35436E-07,34,53506500,53504714,4500613,8083345,22251744,18669012,0,0,147,151,39.6,0,,,,,10066,22931,6097,487,65,0,10066,604820,46116801,0,0,,,,,,,,,643698,5019497,47028833,143184273,59247,682,869,40459119,5571174,30237,10298,10317,8395,4,1,,,,,,,0,0,0,0,0,0,0
Federici1627,1627,-1,0,0,0.01;0.00,0.000119687,4409,36833282,1.21968E-05,966,79200224,79200568,3866604,5989734,35733680,33610550,0,0,5.37,126,35.8,0,,,,,34733,16988,6249,569,85,0,34733,540738,51700782,0,0,,,,,,,,,8472,6953712,71560789,208701984,60370,741,882,44772239,6839994,38110,8802,8719,4739,7,4,,,,,,,0,0,0,0,0,0,0
Federici6700,6700,-1,0,0,0.03;0.00,0.00025673,4864,18941099,6.61781E-05,2850,43062770,43063846,2923477,7273742,18608446,14258181,0,0,149,151,39.6,0,,,,,3048,103696,28927,1608,103,0,3048,614821,161171996,0,0,,,,,,,,,530312,2278705,37723860,217475776,223598,637,857,142457797,18488883,88252,50285,49863,35198,16,4,,,,,,,0,0,0,0,0,0,0
Federici5504,5504,-1,0,0,0.07;0.00,0.000570912,8320,14564864,2.78107E-05,1040,37394576,37393916,4481631,5773809,14215327,12923149,0,0,145,151,39.7,0,,,,,2341,105647,27865,1644,53,0,2341,909993,149769540,0,0,,,,,,,,,404960,2310976,31325799,139476804,216832,608,843,131835302,17665688,78521,51989,51397,34925,15,2,,,,,,,0,0,0,0,0,0,0
Federici8653,8653,-1,0,0,0.03;0.00,0.000228714,2747,12007879,3.44247E-07,10,29048882,29048646,2917798,3265978,11606525,11258345,0,0,124,126,36.3,0,,,,,2747,76467,20880,1068,95,0,2747,604609,117263564,0,0,,,,,,,,,215,426501,25534190,409483584,163405,636,884,103930214,13156939,62232,37821,37491,25861,10,5,,,,,,,0,0,0,0,0,0,0
Federici3780,3780,-1,0,0,0.54;0.56,0.005465774,113977,20738878,0.005514585,259868,46863894,47122514,3105410,8109464,20455847,15451793,0,0,149,151,39.6,0,,,,,3058,132635,37416,2101,123,0,3058,521218,206898190,0,0,,,,,,,,,605136,2642015,40094706,211659033,285425,646,879,184413694,22198300,111264,64797,64157,45207,14,9,,,,,,,0,0,0,0,0,0,0
Federici3567,3567,-1,0,0,0.07;0.00,0.000591594,5084,8588650,8.02984E-06,176,21918068,21917480,2556062,3596318,8402678,7362422,0,0,145,151,39.7,0,,,,,2852,74348,22481,1180,23,0,2852,380493,111246271,0,0,,,,,,,,,243876,862033,18134908,140586577,153896,641,848,98651944,12372747,59107,34479,34096,26214,4,5,,,,,,,0,0,0,0,0,0,0
Federici6421,6421,-1,0,0,0.01;0.00,5.80775E-05,912,15702243,7.29058E-07,26,35662422,35661264,2293757,8490948,15536875,9339684,0,0,150,151,39.6,0,,,,,2703,69176,19843,1110,38,0,2703,522344,103062465,0,0,,,,,,,,,1354480,3986721,29114084,90269153,139539,670,890,93579837,9376216,53960,29329,29161,27089,4,8,,,,,,,0,0,0,0,0,0,0
Federici8712,8712,-1,0,0,0.03;0.00,0.000187844,3614,19235804,8.23715E-06,350,42490052,42489808,2345820,7529071,18899084,13715833,0,0,150,151,39.6,0,,,,,3760,130977,41018,2425,127,0,3760,547111,224392126,0,0,,,,,,,,,520634,1764711,37544526,301473813,302552,657,868,198791602,25323430,128624,66604,66041,41283,19,4,,,,,,,0,0,0,0,0,0,0
Federici8361,8361,-1,0,0,0.03;0.01,0.00025615,1237,4827957,3.45407E-05,422,12217048,12217196,1412782,2419420,4695816,3689178,0,0,148,151,39.6,0,,,,,1582,45495,11320,350,14,0,1582,222079,53877466,0,0,,,,,,,,,417465,1222882,8538538,25507044,76573,640,858,49069403,4714589,21948,16899,16446,21280,2,2,,,,,,,0,0,0,0,0,0,0
Federici6863,6863,-1,0,0,0.05;0.00,0.000397839,8206,20618233,4.81606E-06,232,48171912,48171094,3868170,7137037,20217377,16948510,0,0,148,151,39.6,0,,,,,3612,120853,35289,2104,137,0,3612,590577,200834363,0,0,,,,,,,,,612387,2468365,42514371,259229390,274537,653,877,179338184,21261703,114673,60439,59615,39810,21,2,,,,,,,0,0,0,0,0,0,0
Federici6824,6824,-1,0,0,0.04;0.02,0.000316432,8868,28016104,5.22366E-05,3194,61141634,61144266,2957725,11299203,27614408,19272930,0,0,150,151,39.6,0,,,,,2388,103081,28798,1362,101,0,2388,657211,152236930,0,0,,,,,,,,,8768603,15314039,42310224,82594531,203201,665,869,135137914,16302073,78099,43340,42727,39035,17,5,,,,,,,0,0,0,0,0,0,0
Federici2970,2970,-1,0,0,0.02;0.01,0.000151227,3082,20376835,6.73725E-05,2992,44406812,44409688,2221729,3334606,19983115,18870238,0,0,125,126,36.4,0,,,,,12182,45495,15883,1278,139,0,12182,502336,108091947,0,0,,,,,,,,,1294,1353033,41917428,343029709,127894,754,953,96532853,11456396,68696,22604,22546,14048,10,3,,,,,,,0,0,0,0,0,0,0
Federici8092,8092,-1,0,0,0.02;0.00,0.000126816,2354,18560016,1.61277E-05,694,43030730,43030416,3396260,6739275,18118948,14775933,0,0,149,151,39.6,0,,,,,21189,6635,1752,271,27,0,21189,270219,17003198,0,0,,,,,,,,,564221,4604172,37385727,99422350,20446,732,894,14976920,1991689,12233,2750,2737,2726,1,0,,,,,,,0,0,0,0,0,0,0
Federici2081,2081,-1,0,0,0.01;0.00,9.45375E-05,3165,33475613,1.06439E-06,78,73281672,73281440,4121065,6012278,32519655,30628442,0,0,125,126,35.8,0,,,,,5251,129172,37596,2500,207,0,5251,674827,233240767,0,0,,,,,,,,,1942,3327768,65262621,342523752,312049,659,877,205781039,27127338,139728,66166,65485,40670,26,5,,,,,,,0,0,0,0,0,0,0
Federici1485,1485,-1,0,0,0.01;0.00,9.29297E-05,1175,12642789,7.05738E-08,2,28339144,28339022,1966129,2483149,12203382,11686362,0,0,125,126,36.2,0,,,,,4676,86836,26860,2281,58,0,4676,620334,153075357,0,0,,,,,,,,,239,404200,24961705,414207963,196897,696,919,137178530,15721554,86275,39764,39052,31806,14,6,,,,,,,0,0,0,0,0,0,0
Federici7874,7874,-1,0,0,0.01;0.00,9.88868E-05,1869,18898523,2.10525E-06,92,43700120,43699934,3658325,4864340,18191642,16985627,0,0,125,126,36.2,0,,,,,9611,71681,22786,2180,121,0,9611,788748,154963864,0,0,,,,,,,,,749,1132979,39861229,372815688,191289,720,929,137822559,16934594,97671,35073,34718,23827,13,5,,,,,,,0,0,0,0,0,0,0
Federici7409,7409,-1,0,0,0.07;0.00,0.000592935,6619,11156495,2.07452E-05,644,31042740,31041254,4720922,5231645,10799705,10288982,0,0,144,151,39.6,0,,,,,3944,33871,9516,708,17,0,3944,382494,53991207,0,0,,,,,,,,,1041581,5850681,23268950,36139861,72819,653,888,47585802,6292782,29425,16255,16044,11095,2,1,,,,,,,0,0,0,0,0,0,0
